Time,RawValue,Label
22.965,305.26619786657545,relax
22.966,302.5234191839993,relax
22.967,300.082312714035,relax
22.968,301.0126942594147,relax
22.969,300.9239218011787,relax
22.97,305.7570913913136,relax
22.971,307.03632328507496,relax
22.972,310.3386369456446,relax
22.973,308.3559411669743,relax
22.974,313.94975841277085,relax
22.975,311.5773330521659,relax
22.976,311.1878755369619,relax
22.977,310.9552621343931,relax
22.978,305.6404522831586,relax
